metadata_id, metadata_pid, genre, resource_type
6844,uva-lib:831768,,Text
6845,uva-lib:831769,,Text
6846,uva-lib:831770,,Text
6847,uva-lib:831771,,Text
6848,uva-lib:1004174,,Text
6849,uva-lib:1004175,,Text
6850,uva-lib:1004176,,Text
6851,uva-lib:1004177,,Text
6852,uva-lib:1004178,,Text
6853,uva-lib:1004179,,Text
6854,uva-lib:1004180,,Text
6855,uva-lib:1004181,,Text
6856,uva-lib:831772,,Text
6857,uva-lib:831773,,Text
6858,uva-lib:831774,,Text
6859,uva-lib:831775,,Text
6860,uva-lib:831776,,Text
6861,uva-lib:831777,,Text
6862,uva-lib:831778,,Text
6863,uva-lib:831779,,Text
6864,uva-lib:831780,,Text
6865,uva-lib:831781,,Text
6867,uva-lib:831782,,Text
6868,uva-lib:1004182,,Cartographic
6869,uva-lib:1004183,,Cartographic
6870,uva-lib:1004184,,Cartographic
6871,uva-lib:1004185,,Cartographic
6872,uva-lib:1004186,,Cartographic
6873,uva-lib:1004187,,Cartographic
6874,uva-lib:1004188,,Text
6875,uva-lib:1004189,,Text
6876,uva-lib:1004190,,Cartographic
6877,uva-lib:611401,,Cartographic
6878,uva-lib:611402,,Cartographic
6879,uva-lib:1004191,,Cartographic
6880,uva-lib:1004192,,Cartographic
6881,uva-lib:1004193,,Cartographic
6882,uva-lib:1004194,,Cartographic
6883,uva-lib:1004195,,Cartographic
6884,uva-lib:1004196,,Cartographic
6885,uva-lib:1004197,,Cartographic
6886,uva-lib:1004198,,Cartographic
6887,uva-lib:1004199,,Cartographic
6888,uva-lib:1004200,,Cartographic
6889,uva-lib:1004201,,Cartographic
6890,uva-lib:1004202,,Cartographic
6891,uva-lib:1004203,,Cartographic
6892,uva-lib:1004204,,Cartographic
6893,uva-lib:1004205,,Cartographic
6894,uva-lib:1004206,,Cartographic
6895,uva-lib:1004207,,Cartographic
6896,uva-lib:1004208,,Cartographic
6897,uva-lib:1004209,,Cartographic
6898,uva-lib:1004210,,Cartographic
6899,uva-lib:1004211,,Cartographic
6900,uva-lib:1004212,,Cartographic
6901,uva-lib:1004213,,Cartographic
6902,uva-lib:1004214,,Cartographic
6903,uva-lib:838338,,Text
6904,uva-lib:1004215,,Cartographic
6905,uva-lib:1004216,,Cartographic
6906,uva-lib:1004217,,Cartographic
6907,uva-lib:1004218,,Cartographic
6908,uva-lib:1004219,,Cartographic
6909,uva-lib:1004220,,Cartographic
6910,uva-lib:1004221,,Cartographic
6911,uva-lib:1004222,,Cartographic
6912,uva-lib:1004223,,Cartographic
6913,uva-lib:1004224,,Cartographic
6914,uva-lib:1004225,,Text
6915,uva-lib:1004226,,Text
6916,uva-lib:1004227,,Text
6917,uva-lib:1004228,,Text
6918,uva-lib:606281,,Text
6919,uva-lib:1004229,,Text
6920,uva-lib:1004230,,Text
6921,uva-lib:1004231,,Cartographic
6922,uva-lib:1004232,,Text
6923,uva-lib:1004233,,Cartographic
6924,uva-lib:1004234,,Text
6925,uva-lib:1004235,,Cartographic
6926,uva-lib:1004236,,Cartographic
6927,uva-lib:1004237,,Cartographic
6928,uva-lib:1004238,,Text
6929,uva-lib:1004239,,Cartographic
6930,uva-lib:1004240,,Cartographic
6931,uva-lib:1004241,,Cartographic
6932,uva-lib:770688,,Text
6933,uva-lib:770689,,Text
6934,uva-lib:770690,,Text
6935,uva-lib:770691,,Text
6936,uva-lib:770692,,Text
6937,uva-lib:1004242,,Cartographic
6938,uva-lib:770693,,Text
6939,uva-lib:1004243,,Text
6940,uva-lib:1004244,,Cartographic
6941,uva-lib:1004245,,Cartographic
6942,uva-lib:1004246,,Cartographic
6943,uva-lib:1004247,,Cartographic
6944,uva-lib:1004248,,Cartographic
6945,uva-lib:1004249,,Cartographic
6946,uva-lib:1004250,,Cartographic
6947,uva-lib:1004251,,Cartographic
6948,uva-lib:1004252,,Cartographic
6949,uva-lib:1004253,,Cartographic
6950,uva-lib:1004254,,Cartographic
6951,uva-lib:1004255,,Cartographic
6952,uva-lib:1004256,,Cartographic
6953,uva-lib:1004257,,Cartographic
6954,uva-lib:1004258,,Cartographic
6955,uva-lib:1004259,,Cartographic
6956,uva-lib:1004260,,Cartographic
6957,uva-lib:1004261,,Cartographic
6958,uva-lib:1004262,,Cartographic
6959,uva-lib:1004263,,Cartographic
6960,uva-lib:1004264,,Cartographic
6961,uva-lib:1004265,,Cartographic
6962,uva-lib:1004266,,Cartographic
6963,uva-lib:1004267,,Cartographic
6964,uva-lib:1004268,,Cartographic
6965,uva-lib:1004269,,Cartographic
6966,uva-lib:1004270,,Cartographic
6967,uva-lib:1004271,,Cartographic
6968,uva-lib:1004272,,Cartographic
6969,uva-lib:1004273,,Text
6970,uva-lib:605562,Book,Text
6971,uva-lib:1004274,Book,Text
6972,uva-lib:1004275,Book,Text
6973,uva-lib:609670,,Text
6974,uva-lib:1004276,,Text
6975,uva-lib:1004277,,Text
6976,uva-lib:727486,,Text
6977,uva-lib:1004278,,Text
6978,uva-lib:1004279,,Text
6979,uva-lib:1004280,,Cartographic
6980,uva-lib:1004281,,Cartographic
6981,uva-lib:1004282,,Cartographic
6982,uva-lib:1004283,,Cartographic
6983,uva-lib:1004284,,Cartographic
6984,uva-lib:1004285,,Cartographic
6985,uva-lib:1004286,,Cartographic
6986,uva-lib:1004287,,Cartographic
6987,uva-lib:1004288,,Cartographic
6988,uva-lib:1004289,,Cartographic
6989,uva-lib:1004290,,Cartographic
6990,uva-lib:1004291,,Cartographic
6991,uva-lib:1004292,,Cartographic
6992,uva-lib:1004293,,Cartographic
6993,uva-lib:600004,,Cartographic
6994,uva-lib:600005,,Cartographic
6995,uva-lib:600006,,Cartographic
6996,uva-lib:600007,,Cartographic
6997,uva-lib:600008,,Cartographic
6998,uva-lib:600009,,Cartographic
6999,uva-lib:600010,,Cartographic
7000,uva-lib:600011,,Cartographic
7001,uva-lib:600012,,Cartographic
7002,uva-lib:600013,,Cartographic
7003,uva-lib:600014,,Cartographic
7004,uva-lib:600015,,Cartographic
7005,uva-lib:600016,,Cartographic
7006,uva-lib:600017,,Cartographic
7007,uva-lib:600018,,Cartographic
7008,uva-lib:600019,,Cartographic
7009,uva-lib:600020,,Cartographic
7010,uva-lib:600021,,Cartographic
7011,uva-lib:600022,,Cartographic
7012,uva-lib:600023,,Cartographic
7013,uva-lib:600024,,Cartographic
7014,uva-lib:600025,,Cartographic
7015,uva-lib:600026,,Cartographic
7016,uva-lib:600027,,Cartographic
7017,uva-lib:600028,,Cartographic
7018,uva-lib:600029,,Cartographic
7019,uva-lib:600030,,Cartographic
7020,uva-lib:600031,,Cartographic
7021,uva-lib:600032,,Cartographic
7022,uva-lib:600033,,Cartographic
7023,uva-lib:600034,,Cartographic
7024,uva-lib:600035,,Cartographic
7025,uva-lib:600036,,Cartographic
7026,uva-lib:600037,,Cartographic
7027,uva-lib:600038,,Cartographic
7028,uva-lib:600039,,Cartographic
7029,uva-lib:600040,,Cartographic
7030,uva-lib:600041,,Cartographic
7031,uva-lib:600042,,Cartographic
7032,uva-lib:600043,,Cartographic
7033,uva-lib:600044,,Cartographic
7034,uva-lib:600045,,Cartographic
7035,uva-lib:600908,,Text
7036,uva-lib:600909,,Text
7037,uva-lib:600910,,Mixed Material
7038,uva-lib:600911,,Cartographic
7039,uva-lib:600912,,Text
7041,uva-lib:601055,,Text
7042,uva-lib:601912,,Cartographic
7043,uva-lib:601913,,Mixed Material
7044,uva-lib:601914,,Mixed Material
7045,uva-lib:601915,,Text
7046,uva-lib:601916,,Text
7047,uva-lib:602236,,Text
7048,uva-lib:602246,,Cartographic
7049,uva-lib:602247,,Still Image
7050,uva-lib:602597,,Text
7051,uva-lib:602663,,Cartographic
7052,uva-lib:602666,,Cartographic
7053,uva-lib:602669,,Cartographic
7054,uva-lib:602670,,Cartographic
7055,uva-lib:602671,,Cartographic
7056,uva-lib:602672,,Cartographic
7057,uva-lib:602673,,Cartographic
7058,uva-lib:602674,,Cartographic
7059,uva-lib:602675,,Cartographic
7060,uva-lib:602708,,Text
7061,uva-lib:602969,,Text
7062,uva-lib:604514,,Text
7063,uva-lib:604515,,Text
7064,uva-lib:604516,,Text
7065,uva-lib:604517,,Text
7066,uva-lib:604518,,Text
7067,uva-lib:604520,,Text
7068,uva-lib:604521,,Text
7069,uva-lib:604522,,Text
7070,uva-lib:604523,,Text
7071,uva-lib:604524,,Text
7072,uva-lib:604525,,Text
7073,uva-lib:604526,,Text
7074,uva-lib:604527,,Text
7075,uva-lib:604528,,Text
7076,uva-lib:604529,,Text
7077,uva-lib:604530,,Text
7078,uva-lib:604531,,Text
7079,uva-lib:604532,,Text
7080,uva-lib:604533,,Text
7082,uva-lib:604535,,Text
7083,uva-lib:604536,,Text
7084,uva-lib:604537,,Text
7085,uva-lib:605539,,Text
7086,uva-lib:605540,,Text
7087,uva-lib:605541,,Text
7088,uva-lib:605542,,Text
7089,uva-lib:605543,Video Recording,Moving Image
7090,uva-lib:605544,Video Recording,Moving Image
7091,uva-lib:605545,Video Recording,Moving Image
7092,uva-lib:605546,Video Recording,Moving Image
7093,uva-lib:605547,Video Recording,Moving Image
7094,uva-lib:605548,Video Recording,Moving Image
7095,uva-lib:605549,Video Recording,Moving Image
7096,uva-lib:605550,Video Recording,Still Image
7097,uva-lib:605560,,Text
7098,uva-lib:605561,,Text
7099,uva-lib:605563,,Text
7100,uva-lib:606241,,Text
7101,uva-lib:606250,,Text
7103,uva-lib:606252,,Text
7104,uva-lib:606253,,Text
7105,uva-lib:606254,,Text
7106,uva-lib:606255,,Text
7107,uva-lib:606256,,Text
7108,uva-lib:606257,,Text
7109,uva-lib:606258,,Text
7110,uva-lib:606259,,Text
7111,uva-lib:606260,,Text
7112,uva-lib:606261,,Text
7113,uva-lib:606262,,Text
7114,uva-lib:606263,,Text
7115,uva-lib:606264,,Text
7116,uva-lib:606265,,Text
7117,uva-lib:606266,,Text
7118,uva-lib:606267,,Text
7119,uva-lib:606268,,Text
7120,uva-lib:606269,,Text
7121,uva-lib:606270,,Text
7122,uva-lib:606271,,Text
7123,uva-lib:606272,,Text
7124,uva-lib:606273,,Text
7126,uva-lib:606276,,Text
7128,uva-lib:606278,,Text
7129,uva-lib:606279,,Text
7130,uva-lib:606280,,Text
7131,uva-lib:606282,,Text
7132,uva-lib:606283,,Text
7133,uva-lib:606284,,Text
7134,uva-lib:606285,,Text
7135,uva-lib:606286,,Text
7136,uva-lib:831783,,Text
7138,uva-lib:831784,,Text
7139,uva-lib:606294,,Text
7140,uva-lib:606295,,Text
7141,uva-lib:606296,,Text
7142,uva-lib:606297,,Text
7143,uva-lib:606298,,Text
7144,uva-lib:606299,,Text
7145,uva-lib:606300,,Text
7146,uva-lib:606301,,Text
7147,uva-lib:606302,,Text
7148,uva-lib:606303,,Text
7149,uva-lib:606304,,Text
7150,uva-lib:831785,,Text
7151,uva-lib:606310,,Text
7152,uva-lib:606305,,Text
7153,uva-lib:606306,,Text
7154,uva-lib:606307,,Text
7155,uva-lib:606308,,Text
7156,uva-lib:606309,,Text
7157,uva-lib:606516,,Text
7158,uva-lib:606517,,Text
7159,uva-lib:606518,,Text
7160,uva-lib:606519,,Text
7161,uva-lib:606520,,Text
7162,uva-lib:606521,,Text
7163,uva-lib:606522,,Text
7164,uva-lib:606523,,Text
7165,uva-lib:606524,,Text
7166,uva-lib:606525,,Text
7167,uva-lib:606526,,Text
7168,uva-lib:606527,,Text
7169,uva-lib:606528,,Text
7170,uva-lib:606585,,Text
7171,uva-lib:606686,,Text
7172,uva-lib:606691,,Text
7173,uva-lib:606692,,Notated Music
7174,uva-lib:606693,,Notated Music
7175,uva-lib:606694,,Notated Music
7176,uva-lib:606695,,Notated Music
7177,uva-lib:606696,,Text
7178,uva-lib:606823,,Mixed Material
7179,uva-lib:608813,,Text
7181,uva-lib:608815,,Text
7182,uva-lib:608816,,Text
7183,uva-lib:608817,,Text
7184,uva-lib:608818,,Text
7185,uva-lib:608819,,Mixed Material
7186,uva-lib:608820,,Mixed Material
7187,uva-lib:608821,,Mixed Material
7188,uva-lib:608822,,Mixed Material
7189,uva-lib:608823,,Mixed Material
7190,uva-lib:608824,,Mixed Material
7191,uva-lib:608825,,Mixed Material
7192,uva-lib:608826,,Text
7193,uva-lib:608827,,Text
7194,uva-lib:609342,,Text
7195,uva-lib:609343,,Text
7196,uva-lib:609344,,Text
7197,uva-lib:609345,,Text
7198,uva-lib:609346,,Text
7199,uva-lib:609347,,Text
7200,uva-lib:609348,,Text
7201,uva-lib:609349,,Text
7202,uva-lib:609350,,Text
7203,uva-lib:609351,,Text
7204,uva-lib:609352,,Text
7205,uva-lib:609353,,Text
7206,uva-lib:609354,,Text
7207,uva-lib:609355,,Text
7208,uva-lib:609356,,Text
7209,uva-lib:609357,,Text
7210,uva-lib:609358,,Text
7211,uva-lib:609359,,Text
7212,uva-lib:609360,,Text
7213,uva-lib:609361,,Text
7214,uva-lib:609362,,Text
7215,uva-lib:609363,,Text
7216,uva-lib:609364,,Text
7217,uva-lib:609365,,Text
7218,uva-lib:609366,,Text
7219,uva-lib:609367,,Text
7220,uva-lib:609368,,Text
7221,uva-lib:609369,,Text
7222,uva-lib:609370,,Text
7223,uva-lib:609371,,Text
7224,uva-lib:609372,,Text
7225,uva-lib:609373,,Text
7226,uva-lib:609374,,Text
7227,uva-lib:609375,,Text
7228,uva-lib:609408,,Text
7229,uva-lib:609409,,Text
7230,uva-lib:609410,,Text
7231,uva-lib:609411,,Text
7232,uva-lib:609412,,Text
7233,uva-lib:609413,,Text
7234,uva-lib:609414,,Text
7235,uva-lib:609415,,Text
7236,uva-lib:609416,,Text
7237,uva-lib:609417,,Text
7238,uva-lib:609418,,Text
7240,uva-lib:609420,,Text
7241,uva-lib:609421,,Text
7242,uva-lib:609422,,Text
7243,uva-lib:609423,,Text
7244,uva-lib:609424,,Text
7245,uva-lib:609425,,Text
7246,uva-lib:609426,,Text
7247,uva-lib:609427,,Text
7248,uva-lib:609428,,Text
7249,uva-lib:609429,,Text
7250,uva-lib:609430,,Text
7251,uva-lib:609431,,Text
7252,uva-lib:609432,,Text
7253,uva-lib:609433,,Text
7254,uva-lib:609434,,Text
7255,uva-lib:609435,,Text
7256,uva-lib:609436,,Text
7257,uva-lib:609437,,Text
7258,uva-lib:609438,,Text
7259,uva-lib:609439,,Text
7260,uva-lib:609440,,Text
7261,uva-lib:609441,,Text
7262,uva-lib:609442,,Text
7263,uva-lib:609443,,Text
7264,uva-lib:609444,,Text
7265,uva-lib:609445,,Text
7266,uva-lib:609446,,Text
7267,uva-lib:609447,,Text
7268,uva-lib:609448,,Text
7269,uva-lib:609449,,Text
7270,uva-lib:609450,,Text
7271,uva-lib:609451,,Text
7272,uva-lib:609452,,Text
7273,uva-lib:609453,,Text
7274,uva-lib:609454,,Text
7275,uva-lib:609455,,Text
7276,uva-lib:609456,,Text
7277,uva-lib:609457,,Text
7278,uva-lib:609458,,Text
7279,uva-lib:609483,,Text
7280,uva-lib:609504,,Text
7281,uva-lib:609517,,Text
7282,uva-lib:609518,,Text
7283,uva-lib:609519,,Text
7284,uva-lib:609520,,Text
7285,uva-lib:609521,,Text
7286,uva-lib:609522,,Text
7287,uva-lib:609523,,Text
7288,uva-lib:609524,,Text
7289,uva-lib:609525,,Text
7290,uva-lib:609526,,Text
7291,uva-lib:609527,,Text
7292,uva-lib:609528,,Text
7293,uva-lib:609529,,Text
7294,uva-lib:609530,,Text
7295,uva-lib:609531,,Text
7296,uva-lib:609532,,Text
7297,uva-lib:609533,,Text
7298,uva-lib:609534,,Text
7299,uva-lib:609535,,Text
7300,uva-lib:609536,,Text
7301,uva-lib:609537,,Text
7302,uva-lib:609538,,Text
7303,uva-lib:609539,,Text
7304,uva-lib:609540,,Text
7305,uva-lib:609541,,Text
7306,uva-lib:609542,,Text
7307,uva-lib:609543,,Text
7308,uva-lib:609544,,Text
7309,uva-lib:609545,,Text
7310,uva-lib:609546,,Text
7311,uva-lib:609547,,Text
7312,uva-lib:609548,,Text
7313,uva-lib:609549,,Moving Image
7314,uva-lib:609550,,Text
7315,uva-lib:610688,,Cartographic
7316,uva-lib:610705,,Text
7317,uva-lib:610706,,Text
7318,uva-lib:610707,,Text
7319,uva-lib:610708,,Text
7320,uva-lib:610709,,Text
7321,uva-lib:610711,,Text
7322,uva-lib:610737,,Text
7325,uva-lib:611514,,Text
7326,uva-lib:615648,,Text
7327,uva-lib:615649,,Text
7328,uva-lib:615650,,Text
7329,uva-lib:615651,,Text
7330,uva-lib:615652,,Text
7331,uva-lib:615653,,Text
7332,uva-lib:615654,,Text
7334,uva-lib:616021,,Notated Music
7336,uva-lib:626876,,Text
7337,uva-lib:626877,,Text
7338,uva-lib:626878,,Text
7348,uva-lib:626888,,Text
7349,uva-lib:626889,,Text
7350,uva-lib:626890,,Text
7351,uva-lib:626892,,Text
7352,uva-lib:626893,,Still Image
7353,uva-lib:627109,,Text
7354,uva-lib:627126,,Text
7356,uva-lib:1004294,,Text
7357,uva-lib:1004295,,Text
7358,uva-lib:1004296,,Text
7359,uva-lib:1004297,,Text
7360,uva-lib:831786,,Text
7361,uva-lib:831787,,Text
7362,uva-lib:831788,,Text
7363,uva-lib:693223,,Text
7364,uva-lib:831789,,Text
7365,uva-lib:693066,,Text
7366,uva-lib:831790,,Text
7368,uva-lib:1004298,,Text
7369,uva-lib:727390,,Text
7370,uva-lib:1004299,,Text
7371,uva-lib:831791,,Text
7372,uva-lib:1004300,,Text
7373,uva-lib:726834,,Text
7374,uva-lib:1004301,,Text
7375,uva-lib:1004302,,Text
7376,uva-lib:1004303,,Text
7377,uva-lib:1004304,,Text
7378,uva-lib:1004305,,Text
7379,uva-lib:1004306,,Text
7380,uva-lib:1004307,,Text
7381,uva-lib:1004308,,Text
7382,uva-lib:1004309,,Text
7383,uva-lib:1004310,,Text
7384,uva-lib:1004311,,Text
7385,uva-lib:1004312,,Text
7386,uva-lib:1004313,,Text
7387,uva-lib:817928,,Text
7388,uva-lib:1004314,,Text
7389,uva-lib:1004315,,Cartographic
7390,uva-lib:1004316,,Text
7391,uva-lib:1004317,,Text
7392,uva-lib:1004318,,Text
7393,uva-lib:1004319,,Text
7394,uva-lib:1004320,,Cartographic
7395,uva-lib:1004321,,Text
7397,uva-lib:1004322,,Text
7398,uva-lib:1004323,,Still Image
7399,uva-lib:831792,,Mixed Material
7400,uva-lib:674317,,Text
7401,uva-lib:1004324,,Text
7402,uva-lib:1004325,,Text
7403,uva-lib:1004326,,Text
7404,uva-lib:1004327,,Text
7405,uva-lib:1004328,,Text
7406,uva-lib:1004329,,Text
7407,uva-lib:1004330,,Text
7408,uva-lib:1004331,,Text
7409,uva-lib:1004332,,Text
7410,uva-lib:1004333,,Text
7411,uva-lib:1004334,,Text
7412,uva-lib:1004335,,Text
7413,uva-lib:1004336,,Text
7414,uva-lib:1004337,,Text
7415,uva-lib:1004338,,Text
7416,uva-lib:1004339,,Text
7417,uva-lib:1004340,,Text
7418,uva-lib:1004341,,Text
7419,uva-lib:1004342,,Text
7420,uva-lib:1004343,,Text
7421,uva-lib:1004344,,Text
7422,uva-lib:1004345,,Text
7423,uva-lib:1004346,,Text
7424,uva-lib:1004347,,Text
7425,uva-lib:1004348,,Text
7426,uva-lib:1004349,,Text
7427,uva-lib:1004350,,Text
7428,uva-lib:1004351,,Text
7429,uva-lib:1004352,,Text
7430,uva-lib:1004353,,Text
7431,uva-lib:1004354,,Text
7432,uva-lib:1004355,,Text
7433,uva-lib:1004356,,Text
7434,uva-lib:1004357,,Text
7435,uva-lib:1004358,,Text
7436,uva-lib:831793,,Text
7437,uva-lib:831794,,Text
7438,uva-lib:831795,,Text
7439,uva-lib:1004359,Slide,Still Image
7441,uva-lib:831796,,Text
7442,uva-lib:831797,,Text
7443,uva-lib:831798,,Text
7444,uva-lib:831799,,Text
7445,uva-lib:831800,,Text
7446,uva-lib:831801,,Text
7447,uva-lib:831802,,Text
7448,uva-lib:831803,,Text
7449,uva-lib:831804,,Text
7450,uva-lib:831805,,Text
7451,uva-lib:831806,,Text
7452,uva-lib:831807,,Text
7453,uva-lib:831808,,Text
7454,uva-lib:831809,,Text
7455,uva-lib:831810,,Text
7456,uva-lib:831811,,Text
7457,uva-lib:831812,,Text
7458,uva-lib:831813,,Text
7459,uva-lib:831814,,Text
7460,uva-lib:831815,,Text
7461,uva-lib:831816,,Text
7462,uva-lib:831817,,Text
7463,uva-lib:1004360,,Still Image
7464,uva-lib:1004361,,Text
7465,uva-lib:831818,,Text
7466,uva-lib:1004362,,Text
7467,uva-lib:1004363,,Text
7469,uva-lib:1004364,,Text
7470,uva-lib:770694,,Text
7471,uva-lib:1004365,,Cartographic
7472,uva-lib:729254,Video Recording,Moving Image
7473,uva-lib:729255,Video Recording,Moving Image
7474,uva-lib:729256,Video Recording,Moving Image
7475,uva-lib:729259,Video Recording,Moving Image
7476,uva-lib:729260,Video Recording,Moving Image
7477,uva-lib:729261,Video Recording,Moving Image
7478,uva-lib:729262,Video Recording,Moving Image
7479,uva-lib:729263,Video Recording,Moving Image
7480,uva-lib:729264,Video Recording,Moving Image
7481,uva-lib:729265,Video Recording,Moving Image
7482,uva-lib:729266,Video Recording,Moving Image
7483,uva-lib:729267,Video Recording,Moving Image
7484,uva-lib:729268,Video Recording,Moving Image
7485,uva-lib:729269,Video Recording,Moving Image
7486,uva-lib:729270,Video Recording,Moving Image
7487,uva-lib:727484,,Still Image
7488,uva-lib:668894,,Text
7489,uva-lib:1004366,,Text
7490,uva-lib:831819,,Text
7491,uva-lib:770695,,Text
7492,uva-lib:1004367,,Text
7493,uva-lib:1004368,,Text
7495,uva-lib:1004370,,Text
7496,uva-lib:1004371,,Text
7497,uva-lib:1004372,,Text
7498,uva-lib:713670,,Text
7499,uva-lib:674897,,Text
7500,uva-lib:677608,,Text
7501,uva-lib:677618,Book,Mixed Material
7504,uva-lib:677621,,Text
7505,uva-lib:677622,,Text
7506,uva-lib:677623,,Text
7507,uva-lib:677624,,Text
7508,uva-lib:677625,,Text
7509,uva-lib:677626,,Text
7510,uva-lib:677627,,Text
7511,uva-lib:693063,,Text
7512,uva-lib:693687,,Text
7513,uva-lib:1004373,Video Recording,Moving Image
7514,uva-lib:1004374,Video Recording,Moving Image
7515,uva-lib:1004375,Video Recording,Moving Image
7516,uva-lib:1004376,Video Recording,Moving Image
7517,uva-lib:1004377,Video Recording,Moving Image
7518,uva-lib:1004378,Video Recording,Moving Image
7519,uva-lib:729271,Video Recording,Moving Image
7520,uva-lib:729272,Video Recording,Moving Image
7521,uva-lib:729273,Video Recording,Moving Image
7522,uva-lib:729274,Video Recording,Moving Image
7523,uva-lib:729275,Video Recording,Moving Image
7524,uva-lib:729276,Video Recording,Moving Image
7525,uva-lib:1004379,Video Recording,Moving Image
7526,uva-lib:1004380,Video Recording,Moving Image
7527,uva-lib:1004381,Video Recording,Moving Image
7528,uva-lib:1004382,Video Recording,Moving Image
7529,uva-lib:1004383,Video Recording,Moving Image
7530,uva-lib:1004384,Video Recording,Moving Image
7531,uva-lib:1004385,Video Recording,Moving Image
7532,uva-lib:729277,Video Recording,Moving Image
7533,uva-lib:1004386,Video Recording,Moving Image
7534,uva-lib:1004387,Video Recording,Moving Image
7535,uva-lib:1004388,Video Recording,Moving Image
7536,uva-lib:1004389,Video Recording,Moving Image
7537,uva-lib:1004390,Video Recording,Moving Image
7538,uva-lib:1004391,Video Recording,Moving Image
7539,uva-lib:1004392,Video Recording,Moving Image
7540,uva-lib:1004393,Video Recording,Moving Image
7541,uva-lib:1004394,Video Recording,Moving Image
7542,uva-lib:1004395,Video Recording,Moving Image
7543,uva-lib:1004396,,Still Image
7544,uva-lib:1004397,,Cartographic
7545,uva-lib:1004398,,Text
7546,uva-lib:1004399,,Text
7547,uva-lib:831820,Picture,Still Image
7548,uva-lib:1004400,,Text
7549,uva-lib:1004401,Book,Text
7550,uva-lib:1004402,Book,Text
7551,uva-lib:1004403,Book,Text
7552,uva-lib:701280,Book,Text
7553,uva-lib:1004404,Book,Text
7554,uva-lib:727485,,Still Image
7555,uva-lib:1004405,,Mixed Material
7556,uva-lib:695731,,Still Image
7557,uva-lib:695732,,Still Image
7558,uva-lib:695735,,Text
7559,uva-lib:695736,,Text
7560,uva-lib:695737,,Text
7562,uva-lib:695739,,Cartographic
7563,uva-lib:695817,,Text
7564,uva-lib:695818,,Text
7565,uva-lib:695819,,Text
7567,uva-lib:695821,,Text
7568,uva-lib:695822,,Text
